crop,year,season,state,area,production,annual rainfall,yield
Wheat,2006,Rabi       ,Maharashtra,1230800.0,1871000,1439.4,1.451666667
Groundnut,2006,Kharif     ,Nagaland,950.0,960,1362.5,1.01375
Maize,2006,Kharif     ,Nagaland,63200.0,105540,1362.5,1.67
Maize,2006,Rabi       ,Nagaland,1500.0,2800,1362.5,1.995
Potato,2006,Kharif     ,Nagaland,3500.0,31420,1362.5,8.96
Rice,2006,Kharif     ,Nagaland,163680.0,261920,1362.5,1.595
Rice,2006,Rabi       ,Nagaland,1000.0,1600,1362.5,1.605
Sugarcane,2006,Rabi       ,Nagaland,290.0,4850,1362.5,16.72
Sugarcane,2006,Whole Year ,Nagaland,4500.0,229000,1362.5,48.145
Sunflower,2006,Kharif     ,Nagaland,380.0,300,1362.5,0.76
Sunflower,2006,Rabi       ,Nagaland,960.0,760,1362.5,0.766666667
Wheat,2006,Rabi       ,Nagaland,1500.0,1250,1362.5,0.86
Bajra,2006,Kharif     ,Punjab,6000.0,6000,569.6,1.0
Barley,2006,Rabi       ,Punjab,19000.0,64000,569.6,3.3
Groundnut,2006,Kharif     ,Punjab,4400.0,3800,569.6,0.837142857
Maize,2006,Kharif     ,Punjab,154000.0,481000,569.6,3.202307692
Rice,2006,Kharif     ,Punjab,2621000.0,10138000,569.6,3.75
Wheat,2006,Rabi       ,Punjab,3467000.0,14596000,569.6,4.148421053
Groundnut,2006,Kharif     ,Tripura,412.0,435,1764.3,1.1625
Groundnut,2006,Rabi       ,Tripura,187.0,186,1764.3,1.0
Maize,2006,Kharif     ,Tripura,2450.0,2420,1764.3,0.9925
Rice,2006,Kharif     ,Tripura,250939.0,628200,1764.3,2.4225
Sugarcane,2006,Whole Year ,Tripura,869.0,42373,1764.3,49.18
Wheat,2006,Rabi       ,Tripura,970.0,1845,1764.3,1.885
Bajra,2006,Kharif     ,Uttar Pradesh,883877.0,1285887,590.5,1.401969697
Barley,2006,Rabi       ,Uttar Pradesh,193273.0,386300,590.5,2.018571429
Groundnut,2006,Kharif     ,Uttar Pradesh,100483.0,72636,590.5,0.7936
Maize,2006,Kharif     ,Uttar Pradesh,842052.0,1116939,590.5,1.307826087
Maize,2006,Rabi       ,Uttar Pradesh,4215.0,13278,590.5,3.120454545
Maize,2006,Summer     ,Uttar Pradesh,25366.0,33635,590.5,1.325689655
Onion,2006,Rabi       ,Uttar Pradesh,7525.0,144345,590.5,19.17927536
Onion,2006,Summer     ,Uttar Pradesh,13173.0,153400,590.5,11.64536232
Potato,2006,Rabi       ,Uttar Pradesh,469301.0,10247912,590.5,20.56657143
Rice,2006,Kharif     ,Uttar Pradesh,5902577.0,11082993,590.5,1.846
Rice,2006,Summer     ,Uttar Pradesh,18175.0,40620,590.5,1.995
Sugarcane,2006,Kharif     ,Uttar Pradesh,2246520.0,133949379,590.5,51.90457143
Sunflower,2006,Summer     ,Uttar Pradesh,13783.0,20608,590.5,1.47
Wheat,2006,Rabi       ,Uttar Pradesh,9197642.0,25443428,590.5,2.725428571
Bajra,2006,Kharif     ,Uttarakhand,11.0,13,1178.9,1.11
Barley,2006,Rabi       ,Uttarakhand,24080.0,27699,1178.9,1.233846154
Groundnut,2006,Kharif     ,Uttarakhand,1749.0,1888,1178.9,1.008
Maize,2006,Kharif     ,Uttarakhand,27163.0,35850,1178.9,1.138461538
Maize,2006,Rabi       ,Uttarakhand,81.0,131,1178.9,1.626666667
Onion,2006,Whole Year ,Uttarakhand,2116.0,11886,1178.9,6.464615385
Potato,2006,Kharif     ,Uttarakhand,8274.0,83792,1178.9,9.942727273
Potato,2006,Rabi       ,Uttarakhand,7099.0,77930,1178.9,9.773846154
Rice,2006,Kharif     ,Uttarakhand,273662.0,540128,1178.9,1.645384615
Rice,2006,Rabi       ,Uttarakhand,9923.0,31208,1178.9,3.145
Sugarcane,2006,Whole Year ,Uttarakhand,118869.0,7267238,1178.9,61.44
Sunflower,2006,Kharif     ,Uttarakhand,47.0,57,1178.9,1.23
Wheat,2006,Rabi       ,Uttarakhand,377870.0,796548,1178.9,1.760769231
Maize,2006,Autumn     ,Jharkhand,75712.78,116029,1465.1,1.457272727
Onion,2006,Rabi       ,Jharkhand,2914.72,16719,1465.1,5.84
Potato,2006,Rabi       ,Jharkhand,13341.72,108295,1465.1,8.043636364
Potato,2006,Winter     ,Jharkhand,20693.26,157358,1465.1,7.690909091
Rice,2006,Autumn     ,Jharkhand,183635.05,254351,1465.1,1.274545455
Rice,2006,Winter     ,Jharkhand,995583.37,1175595,1465.1,1.208181818
Sugarcane,2006,Whole Year ,Jharkhand,587.89,26102,1465.1,38.04833333
Wheat,2006,Rabi       ,Jharkhand,124418.04,163905,1465.1,1.280454545
Bajra,2007,Kharif     ,Andhra Pradesh,60000.0,81000,1004.2,1.391538462
Bajra,2007,Rabi       ,Andhra Pradesh,14000.0,11000,1004.2,0.9175
Groundnut,2007,Kharif     ,Andhra Pradesh,1500000.0,2036000,1004.2,1.334285714
Groundnut,2007,Rabi       ,Andhra Pradesh,295000.0,567000,1004.2,1.96952381
Maize,2007,Kharif     ,Andhra Pradesh,519000.0,2377000,1004.2,4.237
Maize,2007,Rabi       ,Andhra Pradesh,267000.0,1754000,1004.2,6.2215
Onion,2007,Kharif     ,Andhra Pradesh,23000.0,370000,1004.2,13.81571429
Onion,2007,Rabi       ,Andhra Pradesh,14000.0,270000,1004.2,18.07142857
Rice,2007,Kharif     ,Andhra Pradesh,2578000.0,8191000,1004.2,3.094545455
Rice,2007,Rabi       ,Andhra Pradesh,1406000.0,5133000,1004.2,3.159090909
Sugarcane,2007,Whole Year ,Andhra Pradesh,247000.0,20182000,1004.2,83.4125
Sunflower,2007,Kharif     ,Andhra Pradesh,116000.0,73000,1004.2,0.66625
Sunflower,2007,Rabi       ,Andhra Pradesh,310000.0,364000,1004.2,1.32875
Wheat,2007,Rabi       ,Andhra Pradesh,8000.0,8000,1004.2,1.0
Bajra,2007,Kharif     ,Bihar,3497.0,3856,1600.2,1.045
Barley,2007,Rabi       ,Bihar,15402.0,18513,1600.2,1.192647059
Groundnut,2007,Kharif     ,Bihar,1207.0,868,1600.2,0.683333333
Maize,2007,Autumn     ,Bihar,263299.0,321402,1600.2,1.305526316
Maize,2007,Rabi       ,Bihar,214521.0,858245,1600.2,3.763611111
Maize,2007,Summer     ,Bihar,181481.0,623215,1600.2,3.207142857
Onion,2007,Whole Year ,Bihar,15216.0,136730,1600.2,8.736111111
Potato,2007,Whole Year ,Bihar,153909.0,1244108,1600.2,8.115
Rice,2007,Autumn     ,Bihar,524266.0,318517,1600.2,0.617
Rice,2007,Summer     ,Bihar,110440.0,172291,1600.2,1.416666667
Rice,2007,Winter     ,Bihar,2842665.0,3967956,1600.2,1.260789474
Sugarcane,2007,Whole Year ,Bihar,107039.0,4027229,1600.2,33.2446875
Sunflower,2007,Rabi       ,Bihar,22052.0,30646,1600.2,1.43037037
Wheat,2007,Rabi       ,Bihar,2131232.0,4977463,1600.2,2.228421053
Bajra,2007,Kharif     ,Chhattisgarh,68.0,31,1246.2,0.376666667
Bajra,2007,Whole Year ,Chhattisgarh,520.0,19071,1246.2,38.48533333
Barley,2007,Rabi       ,Chhattisgarh,3433.0,3981,1246.2,1.072857143
Groundnut,2007,Kharif     ,Chhattisgarh,31653.0,39994,1246.2,1.35
Maize,2007,Kharif     ,Chhattisgarh,100591.0,157130,1246.2,1.468333333
Onion,2007,Whole Year ,Chhattisgarh,4372.0,20891,1246.2,5.119411765
Potato,2007,Kharif     ,Chhattisgarh,1910.0,8060,1246.2,6.440909091
Potato,2007,Rabi       ,Chhattisgarh,9653.0,40677,1246.2,5.00875
Rice,2007,Kharif     ,Chhattisgarh,3902881.0,5634972,1246.2,1.393888889
Sugarcane,2007,Whole Year ,Chhattisgarh,10966.0,27254,1246.2,3.015
Sunflower,2007,Kharif     ,Chhattisgarh,6227.0,2192,1246.2,0.400714286
Wheat,2007,Rabi       ,Chhattisgarh,95020.0,104548,1246.2,1.299444444
Bajra,2007,Kharif     ,Gujarat,728200.0,851700,1021.6,1.3015
Bajra,2007,Summer     ,Gujarat,193400.0,454900,1021.6,2.34952381
Groundnut,2007,Kharif     ,Gujarat,1712400.0,3049200,1021.6,1.708333333
Groundnut,2007,Summer     ,Gujarat,144700.0,249700,1021.6,1.694347826
Maize,2007,Kharif     ,Gujarat,424000.0,583100,1021.6,1.401176471
Onion,2007,Whole Year ,Gujarat,65400.0,2059200,1021.6,28.88190476
Potato,2007,Whole Year ,Gujarat,72300.0,1795600,1021.6,24.42333333
Rice,2007,Kharif     ,Gujarat,726000.0,1376300,1021.6,1.8325
Rice,2007,Summer     ,Gujarat,32600.0,97900,1021.6,3.043333333
Sugarcane,2007,Whole Year ,Gujarat,211000.0,15190000,1021.6,71.189375
Wheat,2007,Rabi       ,Gujarat,1273900.0,3837700,1021.6,2.9304
Bajra,2007,Kharif     ,Haryana,627983.0,1156000,443.8,2.016
Barley,2007,Rabi       ,Haryana,39528.0,120000,443.8,1.846
Groundnut,2007,Kharif     ,Haryana,1314.0,1000,443.8,0.598333333
Maize,2007,Kharif     ,Haryana,13777.0,37000,443.8,0.979375
Onion,2007,Whole Year ,Haryana,3193.0,63700,443.8,18.20733333
Potato,2007,Whole Year ,Haryana,9917.0,177600,443.8,15.53166667
Rice,2007,Kharif     ,Haryana,1072545.0,3606000,443.8,3.191578947
Sugarcane,2007,Whole Year ,Haryana,140365.0,8850000,443.8,50.77
Sunflower,2007,Rabi       ,Haryana,8655.0,16200,443.8,1.3925
Wheat,2007,Rabi       ,Haryana,2460680.0,10232000,443.8,4.036
Barley,2007,Rabi       ,Himachal Pradesh,23509.0,30675,1095.4,1.320909091
Groundnut,2007,Kharif     ,Himachal Pradesh,97.0,94,1095.4,1.038
Maize,2007,Kharif     ,Himachal Pradesh,300150.0,682615,1095.4,2.303333333
Onion,2007,Rabi       ,Himachal Pradesh,823.0,7036,1095.4,8.408
Potato,2007,Kharif     ,Himachal Pradesh,13583.0,123839,1095.4,9.051666667
Rice,2007,Kharif     ,Himachal Pradesh,78571.0,121453,1095.4,1.686363636
Sugarcane,2007,Kharif     ,Himachal Pradesh,2697.0,58442,1095.4,13.81285714
Wheat,2007,Rabi       ,Himachal Pradesh,366592.0,504360,1095.4,1.500833333
Bajra,2007,Kharif     ,Madhya Pradesh,200929.0,275675,740.4,0.869393939
Barley,2007,Rabi       ,Madhya Pradesh,63722.0,64869,740.4,1.502894737
Groundnut,2007,Kharif     ,Madhya Pradesh,201078.0,186600,740.4,0.910212766
Maize,2007,Kharif     ,Madhya Pradesh,841830.0,1111216,740.4,1.1325
Onion,2007,Whole Year ,Madhya Pradesh,41376.0,601524,740.4,12.21604167
Potato,2007,Whole Year ,Madhya Pradesh,56663.0,713614,740.4,11.41729167
Rice,2007,Kharif     ,Madhya Pradesh,1634912.0,1325175,740.4,0.875
Sugarcane,2007,Whole Year ,Madhya Pradesh,77120.0,3276720,740.4,30.21326087
Sunflower,2007,Whole Year ,Madhya Pradesh,615.0,304,740.4,0.301764706
Wheat,2007,Rabi       ,Madhya Pradesh,4089343.0,6729363,740.4,1.548958333
Bajra,2007,Kharif     ,Maharashtra,1283000.0,1126900,1257.2,0.742272727
Groundnut,2007,Kharif     ,Maharashtra,329300.0,365900,1257.2,0.893076923
Groundnut,2007,Summer     ,Maharashtra,90100.0,139900,1257.2,1.509032258
Maize,2007,Kharif     ,Maharashtra,571100.0,1545200,1257.2,2.325357143
Maize,2007,Rabi       ,Maharashtra,86700.0,223000,1257.2,2.6852
Maize,2007,Summer     ,Maharashtra,13700.0,21600,1257.2,1.413684211
Rice,2007,Kharif     ,Maharashtra,1535300.0,2912800,1257.2,1.377241379
Rice,2007,Summer     ,Maharashtra,41400.0,98700,1257.2,2.486
Sugarcane,2007,Whole Year ,Maharashtra,1092800.0,88437200,1257.2,74.23888889
Sunflower,2007,Kharif     ,Maharashtra,111500.0,64600,1257.2,0.681304348
Sunflower,2007,Rabi       ,Maharashtra,176400.0,130200,1257.2,0.723333333
Sunflower,2007,Summer     ,Maharashtra,11100.0,10300,1257.2,0.999090909
Wheat,2007,Rabi       ,Maharashtra,1252800.0,2371100,1257.2,1.782333333
Maize,2007,Kharif     ,Meghalaya,17048.0,25138,4702.0,1.504285714
Rice,2007,Autumn     ,Meghalaya,32604.0,37918,4702.0,1.498571429
Rice,2007,Summer     ,Meghalaya,11546.0,48132,4702.0,2.022857143
Rice,2007,Winter     ,Meghalaya,62170.0,114027,4702.0,1.812857143
Sugarcane,2007,Whole Year ,Meghalaya,92.0,252,4702.0,2.344
Wheat,2007,Rabi       ,Meghalaya,622.0,1120,4702.0,1.2425
Groundnut,2007,Kharif     ,Nagaland,1450.0,1590,1769.0,1.11
Maize,2007,Kharif     ,Nagaland,62140.0,112470,1769.0,1.835
Maize,2007,Rabi       ,Nagaland,1500.0,2860,1769.0,1.91
Potato,2007,Kharif     ,Nagaland,2500.0,35850,1769.0,15.335
Rice,2007,Kharif     ,Nagaland,166000.0,308800,1769.0,1.8275
Rice,2007,Rabi       ,Nagaland,1500.0,2500,1769.0,1.66
Sugarcane,2007,Kharif     ,Nagaland,4000.0,220320,1769.0,55.075
Sunflower,2007,Kharif     ,Nagaland,1000.0,970,1769.0,0.9375
Sunflower,2007,Rabi       ,Nagaland,1200.0,950,1769.0,0.766666667
Wheat,2007,Rabi       ,Nagaland,1150.0,1800,1769.0,1.56375
Bajra,2007,Kharif     ,Punjab,4000.0,4000,527.2,1.0
Barley,2007,Rabi       ,Punjab,16000.0,57000,527.2,3.5
Groundnut,2007,Kharif     ,Punjab,3100.0,2700,527.2,0.9625
Maize,2007,Kharif     ,Punjab,153000.0,521000,527.2,3.560833333
Rice,2007,Kharif     ,Punjab,2610000.0,10489000,527.2,3.968
Wheat,2007,Rabi       ,Punjab,3488000.0,15720000,527.2,4.4775
Groundnut,2007,Kharif     ,Tripura,409.0,423,2831.8,1.0875
Groundnut,2007,Rabi       ,Tripura,270.0,263,2831.8,0.985
Maize,2007,Kharif     ,Tripura,2123.0,2125,2831.8,0.995
Rice,2007,Kharif     ,Tripura,252897.0,640424,2831.8,2.4375
Sugarcane,2007,Whole Year ,Tripura,959.0,46678,2831.8,49.0375
Wheat,2007,Rabi       ,Tripura,1023.0,1889,2831.8,1.88
Bajra,2007,Kharif     ,Uttar Pradesh,876979.0,1336355,672.9,1.394516129
Barley,2007,Rabi       ,Uttar Pradesh,155298.0,327908,672.9,1.986571429
Groundnut,2007,Kharif     ,Uttar Pradesh,98981.0,59174,672.9,0.627735849
Maize,2007,Kharif     ,Uttar Pradesh,812088.0,1167245,672.9,1.360289855
Maize,2007,Rabi       ,Uttar Pradesh,3627.0,10185,672.9,2.78
Maize,2007,Summer     ,Uttar Pradesh,21930.0,31514,672.9,1.430714286
Onion,2007,Rabi       ,Uttar Pradesh,9846.0,137576,672.9,13.97314286
Onion,2007,Summer     ,Uttar Pradesh,11716.0,158183,672.9,13.49166667
Potato,2007,Rabi       ,Uttar Pradesh,504858.0,11094868,672.9,20.87428571
Rice,2007,Kharif     ,Uttar Pradesh,5690539.0,11731754,672.9,1.962
Rice,2007,Summer     ,Uttar Pradesh,18849.0,48358,672.9,2.152142857
Sugarcane,2007,Kharif     ,Uttar Pradesh,2178987.0,124665288,672.9,49.74928571
Sunflower,2007,Summer     ,Uttar Pradesh,13034.0,21134,672.9,2.062972973
Wheat,2007,Rabi       ,Uttar Pradesh,9114880.0,25679089,672.9,2.723571429
Bajra,2007,Kharif     ,Uttarakhand,42.0,40,1924.3,0.95
Barley,2007,Rabi       ,Uttarakhand,24704.0,25856,1924.3,1.125384615
Groundnut,2007,Kharif     ,Uttarakhand,1546.0,1318,1924.3,0.792
Maize,2007,Kharif     ,Uttarakhand,28000.0,43659,1924.3,1.223846154
Maize,2007,Summer     ,Uttarakhand,82.0,133,1924.3,1.636666667
Onion,2007,Whole Year ,Uttarakhand,1976.0,10098,1924.3,5.836923077
Potato,2007,Kharif     ,Uttarakhand,7539.0,72247,1924.3,9.379090909
Potato,2007,Rabi       ,Uttarakhand,6693.0,53843,1924.3,7.861538462
Rice,2007,Kharif     ,Uttarakhand,259805.0,523203,1924.3,1.709230769
Rice,2007,Summer     ,Uttarakhand,12364.0,41864,1924.3,3.423333333
Sugarcane,2007,Whole Year ,Uttarakhand,122533.0,7594553,1924.3,62.12857143
Sunflower,2007,Kharif     ,Uttarakhand,45.0,43,1924.3,0.96
Wheat,2007,Rabi       ,Uttarakhand,372919.0,798233,1924.3,1.673846154
Maize,2007,Autumn     ,Jharkhand,76327.31,93851,1444.7,1.367272727
Onion,2007,Rabi       ,Jharkhand,2958.96,18582,1444.7,6.168947368
Potato,2007,Rabi       ,Jharkhand,16143.02,113147,1444.7,7.252272727
Potato,2007,Winter     ,Jharkhand,20307.19,159162,1444.7,11.36809524
Rice,2007,Autumn     ,Jharkhand,183323.17,163692,1444.7,0.899047619
Rice,2007,Winter     ,Jharkhand,1014731.14,1306932,1444.7,1.306363636
Sugarcane,2007,Whole Year ,Jharkhand,966.83,40610,1444.7,42.17714286
Wheat,2007,Rabi       ,Jharkhand,54845.72,68534,1444.7,1.432727273
Bajra,2008,Kharif     ,Bihar,2960.0,3547,1197.7,1.12
Barley,2008,Rabi       ,Bihar,14529.0,15898,1197.7,1.023333333
Groundnut,2008,Kharif     ,Bihar,1734.0,857,1197.7,0.495
Maize,2008,Autumn     ,Bihar,244993.0,373167,1197.7,1.592631579
Maize,2008,Rabi       ,Bihar,206266.0,726382,1197.7,3.186388889
Maize,2008,Summer     ,Bihar,189214.0,615797,1197.7,3.203714286
Onion,2008,Whole Year ,Bihar,14805.0,137545,1197.7,8.775714286
Potato,2008,Kharif     ,Bihar,60334.0,452453,1197.7,7.518157895
Potato,2008,Rabi       ,Bihar,91591.0,488043,1197.7,5.246486486
Rice,2008,Autumn     ,Bihar,546872.0,727414,1197.7,1.230344828
Rice,2008,Summer     ,Bihar,105526.0,178240,1197.7,1.641
Rice,2008,Winter     ,Bihar,2842875.0,4684328,1197.7,1.545789474
Sugarcane,2008,Whole Year ,Bihar,111902.0,4959918,1197.7,38.28870968
Sunflower,2008,Rabi       ,Bihar,22052.0,30646,1197.7,1.43037037
Wheat,2008,Rabi       ,Bihar,2158345.0,4413017,1197.7,1.984473684
Bajra,2008,Kharif     ,Chhattisgarh,121.0,48,1117.9,0.3775
Bajra,2008,Whole Year ,Chhattisgarh,308.0,10811,1117.9,33.81733333
Barley,2008,Rabi       ,Chhattisgarh,3182.0,2861,1117.9,0.958571429
Groundnut,2008,Kharif     ,Chhattisgarh,30047.0,37747,1117.9,1.334705882
Maize,2008,Kharif     ,Chhattisgarh,99375.0,139844,1117.9,1.263888889
Onion,2008,Whole Year ,Chhattisgarh,4332.0,22242,1117.9,5.273125
Potato,2008,Kharif     ,Chhattisgarh,690.0,2668,1117.9,1.342857143
Potato,2008,Rabi       ,Chhattisgarh,10093.0,42582,1117.9,4.63
Rice,2008,Kharif     ,Chhattisgarh,3928815.0,4707499,1117.9,1.198333333
Sugarcane,2008,Whole Year ,Chhattisgarh,9034.0,22230,1117.9,2.77875
Sunflower,2008,Kharif     ,Chhattisgarh,4550.0,1875,1117.9,0.341176471
Wheat,2008,Rabi       ,Chhattisgarh,94834.0,97424,1117.9,1.15
Bajra,2008,Kharif     ,Gujarat,528700.0,535200,746.1,1.25952381
Bajra,2008,Summer     ,Gujarat,174600.0,426100,746.1,2.4865
Groundnut,2008,Kharif     ,Gujarat,1795400.0,2456000,746.1,1.3696
Groundnut,2008,Summer     ,Gujarat,112000.0,204900,746.1,1.8025
Maize,2008,Kharif     ,Gujarat,418900.0,602600,746.1,1.478333333
Onion,2008,Rabi       ,Gujarat,54400.0,1502800,746.1,26.605
Potato,2008,Whole Year ,Gujarat,55800.0,1171400,746.1,20.86636364
Rice,2008,Kharif     ,Gujarat,722100.0,1225500,746.1,1.615294118
Rice,2008,Summer     ,Gujarat,25200.0,77400,746.1,2.921111111
Sugarcane,2008,Whole Year ,Gujarat,221300.0,15512000,746.1,70.62176471
Wheat,2008,Rabi       ,Gujarat,1091400.0,2592600,746.1,2.349615385
Bajra,2008,Kharif     ,Haryana,612934.0,1087000,715.6,1.94
Barley,2008,Rabi       ,Haryana,53028.0,185000,715.6,2.301428571
Groundnut,2008,Kharif     ,Haryana,1544.0,1400,715.6,0.678333333
Maize,2008,Kharif     ,Haryana,11769.0,25200,715.6,1.152222222
Onion,2008,Whole Year ,Haryana,2492.0,37400,715.6,178.6530769
Potato,2008,Whole Year ,Haryana,11938.0,258600,715.6,19.08769231
Rice,2008,Kharif     ,Haryana,1211149.0,3299000,715.6,2.569
Sugarcane,2008,Whole Year ,Haryana,90941.0,5242000,715.6,49.621
Sunflower,2008,Rabi       ,Haryana,6544.0,11800,715.6,1.646666667
Wheat,2008,Rabi       ,Haryana,2461420.0,11360000,715.6,4.437142857
Bajra,2008,Kharif     ,Himachal Pradesh,203.0,113,1357.1,0.622
Barley,2008,Rabi       ,Himachal Pradesh,22601.0,20447,1357.1,0.923636364
Groundnut,2008,Kharif     ,Himachal Pradesh,81.0,66,1357.1,0.91
Maize,2008,Kharif     ,Himachal Pradesh,297718.0,676644,1357.1,2.304166667
Onion,2008,Rabi       ,Himachal Pradesh,776.0,4611,1357.1,5.795
Potato,2008,Kharif     ,Himachal Pradesh,7954.0,78928,1357.1,11.051
Potato,2008,Rabi       ,Himachal Pradesh,3889.0,24702,1357.1,4.299
Rice,2008,Kharif     ,Himachal Pradesh,77709.0,118277,1357.1,1.6
Sugarcane,2008,Kharif     ,Himachal Pradesh,2338.0,53068,1357.1,15.18142857
Wheat,2008,Rabi       ,Himachal Pradesh,359961.0,381180,1357.1,1.080833333
Bajra,2008,Kharif     ,Madhya Pradesh,187954.0,260504,895.0,1.122
Barley,2008,Rabi       ,Madhya Pradesh,77326.0,103771,895.0,1.566410256
Groundnut,2008,Kharif     ,Madhya Pradesh,202277.0,235046,895.0,0.997291667
Maize,2008,Kharif     ,Madhya Pradesh,826722.0,1131782,895.0,1.2356
Onion,2008,Whole Year ,Madhya Pradesh,40146.0,582438,895.0,12.0858
Potato,2008,Whole Year ,Madhya Pradesh,56301.0,649826,895.0,11.0325
Rice,2008,Kharif     ,Madhya Pradesh,1706557.0,1571103,895.0,0.911020408
Sugarcane,2008,Whole Year ,Madhya Pradesh,53704.0,2381030,895.0,31.97541667
Sunflower,2008,Kharif     ,Madhya Pradesh,395.0,174,895.0,0.358461538
Wheat,2008,Rabi       ,Madhya Pradesh,3997666.0,7272210,895.0,1.764
Bajra,2008,Kharif     ,Maharashtra,865400.0,661900,1052.8,0.642727273
Groundnut,2008,Kharif     ,Maharashtra,253600.0,257500,1052.8,0.7352
Groundnut,2008,Summer     ,Maharashtra,63600.0,94000,1052.8,1.39483871
Maize,2008,Kharif     ,Maharashtra,550100.0,1323000,1052.8,1.992222222
Maize,2008,Rabi       ,Maharashtra,85900.0,206700,1052.8,2.3832
Maize,2008,Summer     ,Maharashtra,9500.0,14500,1052.8,1.381
Rice,2008,Kharif     ,Maharashtra,1499500.0,2234300,1052.8,1.170740741
Rice,2008,Summer     ,Maharashtra,22000.0,53200,1052.8,2.421111111
Sugarcane,2008,Whole Year ,Maharashtra,768400.0,60648300,1052.8,65.53407407
Sunflower,2008,Kharif     ,Maharashtra,110800.0,58000,1052.8,0.565714286
Sunflower,2008,Rabi       ,Maharashtra,146900.0,91800,1052.8,0.647083333
Sunflower,2008,Summer     ,Maharashtra,5800.0,5400,1052.8,1.05
Wheat,2008,Rabi       ,Maharashtra,1021800.0,1516400,1052.8,1.431666667
Groundnut,2008,Kharif     ,Manipur,3217.0,2341,1134.8,0.73
Maize,2008,Kharif     ,Manipur,17980.0,32250,1134.8,1.724444444
Maize,2008,Rabi       ,Manipur,2250.0,3130,1134.8,1.467777778
Potato,2008,Whole Year ,Manipur,13000.0,108000,1134.8,8.165555556
Rice,2008,Kharif     ,Manipur,210990.0,518250,1134.8,2.134444444
Sugarcane,2008,Whole Year ,Manipur,5150.0,298000,1134.8,59.26444444
Wheat,2008,Rabi       ,Manipur,2050.0,5120,1134.8,2.495
Groundnut,2008,Kharif     ,Nagaland,740.0,740,1540.9,0.964
Maize,2008,Kharif     ,Nagaland,63200.0,113760,1540.9,1.802727273
Maize,2008,Rabi       ,Nagaland,1200.0,2160,1540.9,1.91
Potato,2008,Kharif     ,Nagaland,2910.0,35790,1540.9,12.38272727
Potato,2008,Rabi       ,Nagaland,2700.0,33350,1540.9,12.29
Rice,2008,Kharif     ,Nagaland,173100.0,345090,1540.9,1.964545455
Sugarcane,2008,Kharif     ,Nagaland,4320.0,185760,1540.9,43.01454545
Sunflower,2008,Kharif     ,Nagaland,300.0,240,1540.9,0.797
Wheat,2008,Rabi       ,Nagaland,1380.0,2070,1540.9,1.502222222
Bajra,2008,Kharif     ,Punjab,5000.0,5000,691.3,1.0
Barley,2008,Rabi       ,Punjab,16000.0,55000,691.3,3.4
Groundnut,2008,Kharif     ,Punjab,2700.0,2500,691.3,0.876666667
Maize,2008,Kharif     ,Punjab,151000.0,514000,691.3,3.419230769
Rice,2008,Kharif     ,Punjab,2735000.0,11000000,691.3,3.9855
Wheat,2008,Rabi       ,Punjab,3466000.0,15733000,691.3,4.5035
Groundnut,2008,Kharif     ,Tripura,291.0,312,1827.8,1.1325
Groundnut,2008,Rabi       ,Tripura,195.0,228,1827.8,1.1825
Maize,2008,Kharif     ,Tripura,2093.0,2046,1827.8,0.99
Rice,2008,Kharif     ,Tripura,242966.0,627175,1827.8,2.525
Sugarcane,2008,Whole Year ,Tripura,972.0,51695,1827.8,54.9975
Wheat,2008,Rabi       ,Tripura,635.0,1195,1827.8,1.905
Bajra,2008,Kharif     ,Uttar Pradesh,809300.0,1302073,891.6,1.471290323
Barley,2008,Rabi       ,Uttar Pradesh,171861.0,376048,891.6,2.203285714
Groundnut,2008,Kharif     ,Uttar Pradesh,94534.0,67482,891.6,0.74627451
